"id","scan_number","advertised_device","advertised_channel","rssi","date","location"
"436","128","beacon3","37","-99","2023-04-11 21:44:36","b7"
"437","128","beacon1","38","-97","2023-04-11 21:44:37","b7"
"438","129","beacon10","38","-93","2023-04-11 21:44:42","b7"
"439","129","beacon1","37","-95","2023-04-11 21:44:42","b7"
"440","129","beacon2","37","-90","2023-04-11 21:44:42","b7"
"441","129","beacon4","38","-98","2023-04-11 21:44:42","b7"
"442","129","beacon3","38","-97","2023-04-11 21:44:44","b7"
"443","130","beacon2","37","-85","2023-04-11 21:44:48","b7"
"444","130","beacon1","38","-96","2023-04-11 21:44:49","b7"
"445","130","beacon10","37","-97","2023-04-11 21:44:49","b7"
"446","130","beacon3","38","-103","2023-04-11 21:44:50","b7"
"447","131","beacon2","37","-80","2023-04-11 21:44:54","b7"
"448","131","beacon10","38","-90","2023-04-11 21:44:54","b7"
"449","131","beacon1","37","-100","2023-04-11 21:44:54","b7"
"450","131","beacon3","38","-101","2023-04-11 21:44:56","b7"
"451","132","beacon2","37","-83","2023-04-11 21:45:00","b7"
"452","132","beacon1","37","-96","2023-04-11 21:45:00","b7"
"453","132","beacon10","38","-102","2023-04-11 21:45:01","b7"
"454","132","beacon3","38","-100","2023-04-11 21:45:04","b7"
"455","133","beacon2","37","-90","2023-04-11 21:45:06","b7"
"456","133","beacon1","37","-98","2023-04-11 21:45:06","b7"
"457","133","beacon10","39","-87","2023-04-11 21:45:06","b7"
"458","133","beacon3","38","-100","2023-04-11 21:45:07","b7"
"459","134","beacon2","37","-85","2023-04-11 21:45:12","b7"
"460","134","beacon10","38","-96","2023-04-11 21:45:12","b7"
"461","134","beacon3","37","-97","2023-04-11 21:45:12","b7"
"462","134","beacon1","38","-95","2023-04-11 21:45:13","b7"
"463","135","beacon10","39","-90","2023-04-11 21:45:18","b7"
"464","135","beacon1","37","-95","2023-04-11 21:45:18","b7"
"465","135","beacon3","38","-100","2023-04-11 21:45:19","b7"
"466","135","beacon2","38","-83","2023-04-11 21:45:19","b7"
"467","135","beacon2","37","-83","2023-04-11 21:45:19","b7"
"468","135","beacon1","37","-98","2023-04-11 21:45:20","b7"
"469","135","beacon3","37","-99","2023-04-11 21:45:20","b7"
"470","135","beacon10","37","-92","2023-04-11 21:45:20","b7"
"471","136","beacon2","37","-86","2023-04-11 21:45:24","b7"
"472","136","beacon4","38","-99","2023-04-11 21:45:24","b7"
"473","136","beacon1","38","-97","2023-04-11 21:45:24","b7"
"474","136","beacon3","38","-99","2023-04-11 21:45:25","b7"
"475","136","beacon10","37","-92","2023-04-11 21:45:25","b7"
"476","137","beacon2","37","-87","2023-04-11 21:45:30","b7"
"477","137","beacon10","38","-92","2023-04-11 21:45:30","b7"
"478","137","beacon1","37","-93","2023-04-11 21:45:30","b7"
"479","137","beacon3","38","-100","2023-04-11 21:45:31","b7"
"480","138","beacon2","37","-83","2023-04-11 21:45:36","b7"
"481","138","beacon1","38","-92","2023-04-11 21:45:37","b7"
"482","138","beacon10","37","-102","2023-04-11 21:45:37","b7"
"483","138","beacon3","38","-98","2023-04-11 21:45:37","b7"
"484","139","beacon2","37","-88","2023-04-11 21:45:42","b7"
"485","139","beacon3","37","-96","2023-04-11 21:45:42","b7"
"486","139","beacon10","37","-97","2023-04-11 21:45:43","b7"
"487","139","beacon1","37","-97","2023-04-11 21:45:44","b7"
"488","140","beacon2","37","-77","2023-04-11 21:45:48","b7"
"489","140","beacon1","37","-97","2023-04-11 21:45:48","b7"
"490","140","beacon10","38","-92","2023-04-11 21:45:48","b7"
"491","141","beacon3","38","-97","2023-04-11 21:46:16","b8"
"492","141","beacon10","38","-99","2023-04-11 21:46:16","b8"
"493","141","beacon2","37","-70","2023-04-11 21:46:16","b8"
"494","141","beacon1","37","-94","2023-04-11 21:46:17","b8"
"495","142","beacon10","37","-96","2023-04-11 21:46:22","b8"
"496","142","beacon2","39","-79","2023-04-11 21:46:22","b8"
"497","142","beacon3","37","-98","2023-04-11 21:46:23","b8"
"498","142","beacon1","38","-95","2023-04-11 21:46:23","b8"
"499","143","beacon10","37","-99","2023-04-11 21:46:28","b8"
"500","143","beacon2","37","-78","2023-04-11 21:46:28","b8"
"501","143","beacon1","38","-97","2023-04-11 21:46:29","b8"
"502","143","beacon3","38","-102","2023-04-11 21:46:31","b8"
"503","144","beacon2","39","-73","2023-04-11 21:46:34","b8"
"504","144","beacon10","38","-101","2023-04-11 21:46:35","b8"
"505","144","beacon1","37","-100","2023-04-11 21:46:35","b8"
"506","144","beacon3","38","-102","2023-04-11 21:46:36","b8"
"507","145","beacon2","37","-71","2023-04-11 21:46:40","b8"
"508","145","beacon1","37","-99","2023-04-11 21:46:40","b8"
"509","145","beacon3","37","-97","2023-04-11 21:46:41","b8"
"510","145","beacon10","37","-99","2023-04-11 21:46:41","b8"
"511","145","beacon2","39","-71","2023-04-11 21:46:43","b8"
"512","145","beacon10","37","-96","2023-04-11 21:46:43","b8"
"513","145","beacon4","37","-105","2023-04-11 21:46:43","b8"
"514","145","beacon1","37","-95","2023-04-11 21:46:44","b8"
"515","145","beacon3","37","-98","2023-04-11 21:46:44","b8"
"516","146","beacon10","37","-94","2023-04-11 21:46:46","b8"
"517","146","beacon2","37","-75","2023-04-11 21:46:46","b8"
"518","146","beacon1","38","-96","2023-04-11 21:46:47","b8"
"519","147","beacon2","39","-81","2023-04-11 21:46:52","b8"
"520","147","beacon1","37","-92","2023-04-11 21:46:53","b8"
"521","147","beacon4","38","-98","2023-04-11 21:46:53","b8"
"522","147","beacon3","38","-101","2023-04-11 21:46:53","b8"
"523","148","beacon10","37","-95","2023-04-11 21:46:58","b8"
"524","148","beacon2","39","-72","2023-04-11 21:46:58","b8"
"525","148","beacon1","38","-96","2023-04-11 21:46:59","b8"
"526","148","beacon3","38","-97","2023-04-11 21:46:59","b8"
"527","148","beacon4","37","-99","2023-04-11 21:47:00","b8"
"528","149","beacon2","37","-82","2023-04-11 21:47:04","b8"
"529","149","beacon1","37","-100","2023-04-11 21:47:05","b8"
"530","149","beacon10","38","-97","2023-04-11 21:47:06","b8"
"531","150","beacon2","39","-71","2023-04-11 21:47:10","b8"
"532","150","beacon10","38","-94","2023-04-11 21:47:10","b8"
"533","150","beacon1","38","-97","2023-04-11 21:47:11","b8"
"534","150","beacon3","37","-98","2023-04-11 21:47:12","b8"
"535","151","beacon10","37","-97","2023-04-11 21:47:16","b8"
"536","151","beacon2","39","-77","2023-04-11 21:47:16","b8"
"537","151","beacon1","37","-95","2023-04-11 21:47:16","b8"
"538","151","beacon4","37","-100","2023-04-11 21:47:18","b8"
"539","152","beacon10","37","-100","2023-04-11 21:47:22","b8"
"540","152","beacon2","37","-79","2023-04-11 21:47:22","b8"
"541","152","beacon1","37","-96","2023-04-11 21:47:23","b8"
"542","153","beacon2","39","-82","2023-04-11 21:47:28","b8"
"543","153","beacon10","38","-97","2023-04-11 21:47:28","b8"
"544","153","beacon1","37","-96","2023-04-11 21:47:28","b8"
"545","153","beacon3","37","-100","2023-04-11 21:47:29","b8"
"546","153","beacon4","37","-97","2023-04-11 21:47:32","b8"
"547","154","beacon10","37","-98","2023-04-11 21:47:34","b8"
"548","154","beacon2","37","-73","2023-04-11 21:47:34","b8"
"549","154","beacon1","37","-97","2023-04-11 21:47:35","b8"
"550","154","beacon3","38","-99","2023-04-11 21:47:36","b8"
"551","155","beacon10","37","-99","2023-04-11 21:47:40","b8"
"552","155","beacon2","37","-75","2023-04-11 21:47:40","b8"
"553","155","beacon1","37","-100","2023-04-11 21:47:41","b8"
"554","155","beacon3","38","-94","2023-04-11 21:47:41","b8"
"555","156","beacon2","39","-80","2023-04-11 21:47:46","b8"
"556","156","beacon10","38","-98","2023-04-11 21:47:46","b8"
"557","156","beacon2","37","-78","2023-04-11 21:47:47","b8"
"558","156","beacon1","37","-97","2023-04-11 21:47:47","b8"
"559","157","beacon2","37","-88","2023-04-11 21:47:52","b8"
"560","157","beacon1","37","-96","2023-04-11 21:47:53","b8"
"561","158","beacon10","38","-95","2023-04-11 21:47:58","b8"
"562","158","beacon1","37","-96","2023-04-11 21:47:58","b8"
"563","158","beacon2","37","-76","2023-04-11 21:47:58","b8"
"564","158","beacon3","38","-102","2023-04-11 21:47:59","b8"
"565","159","beacon1","37","-100","2023-04-11 21:48:04","b8"
"566","159","beacon2","37","-82","2023-04-11 21:48:04","b8"
"567","159","beacon10","37","-95","2023-04-11 21:48:05","b8"
"568","159","beacon3","38","-98","2023-04-11 21:48:07","b8"
"569","160","beacon2","37","-78","2023-04-11 21:48:11","b8"
"570","160","beacon10","38","-96","2023-04-11 21:48:11","b8"
"571","160","beacon1","37","-96","2023-04-11 21:48:12","b8"
"572","161","beacon10","37","-100","2023-04-11 21:48:38","b9"
"573","161","beacon1","38","-99","2023-04-11 21:48:38","b9"
"574","161","beacon2","39","-76","2023-04-11 21:48:38","b9"
"575","161","beacon3","37","-98","2023-04-11 21:48:41","b9"
"576","162","beacon2","39","-78","2023-04-11 21:48:44","b9"
"577","162","beacon10","38","-96","2023-04-11 21:48:45","b9"
"578","162","beacon1","37","-100","2023-04-11 21:48:45","b9"
"579","162","beacon3","37","-99","2023-04-11 21:48:45","b9"
"580","163","beacon10","37","-102","2023-04-11 21:48:50","b9"
"581","163","beacon1","38","-91","2023-04-11 21:48:50","b9"
"582","163","beacon2","39","-77","2023-04-11 21:48:51","b9"
"583","163","beacon3","37","-100","2023-04-11 21:48:51","b9"
"584","164","beacon3","38","-103","2023-04-11 21:48:56","b9"
"585","164","beacon10","38","-95","2023-04-11 21:48:57","b9"
"586","164","beacon2","38","-78","2023-04-11 21:48:57","b9"
"587","164","beacon1","37","-99","2023-04-11 21:48:57","b9"
"588","165","beacon2","38","-79","2023-04-11 21:49:04","b9"
"589","165","beacon1","38","-95","2023-04-11 21:49:04","b9"
"590","165","beacon3","38","-102","2023-04-11 21:49:04","b9"
"591","165","beacon10","38","-95","2023-04-11 21:49:04","b9"
"592","166","beacon2","39","-81","2023-04-11 21:49:08","b9"
"593","166","beacon1","37","-101","2023-04-11 21:49:09","b9"
"594","166","beacon3","38","-98","2023-04-11 21:49:10","b9"
"595","166","beacon2","39","-77","2023-04-11 21:49:10","b9"
"596","166","beacon3","37","-98","2023-04-11 21:49:11","b9"
"597","166","beacon10","37","-104","2023-04-11 21:49:11","b9"
"598","167","beacon2","39","-77","2023-04-11 21:49:14","b9"
"599","167","beacon10","38","-98","2023-04-11 21:49:15","b9"
"600","167","beacon1","38","-100","2023-04-11 21:49:16","b9"
"601","167","beacon3","37","-97","2023-04-11 21:49:17","b9"
"602","168","beacon1","38","-105","2023-04-11 21:49:21","b9"
"603","168","beacon2","39","-75","2023-04-11 21:49:21","b9"
"604","168","beacon3","38","-99","2023-04-11 21:49:22","b9"
"605","168","beacon10","38","-98","2023-04-11 21:49:22","b9"
"606","169","beacon1","38","-101","2023-04-11 21:49:26","b9"
"607","169","beacon2","37","-87","2023-04-11 21:49:27","b9"
"608","169","beacon10","38","-100","2023-04-11 21:49:27","b9"
"609","169","beacon3","37","-99","2023-04-11 21:49:27","b9"
"610","169","beacon4","38","-103","2023-04-11 21:49:28","b9"
"611","170","beacon3","38","-97","2023-04-11 21:49:32","b9"
"612","170","beacon10","38","-95","2023-04-11 21:49:33","b9"
"613","170","beacon2","38","-87","2023-04-11 21:49:33","b9"
"614","170","beacon1","38","-91","2023-04-11 21:49:34","b9"
"615","171","beacon3","38","-99","2023-04-11 21:49:38","b9"
"616","171","beacon10","37","-101","2023-04-11 21:49:38","b9"
"617","171","beacon2","38","-102","2023-04-11 21:49:39","b9"
"618","171","beacon1","37","-94","2023-04-11 21:49:39","b9"
"619","172","beacon2","39","-80","2023-04-11 21:49:44","b9"
"620","172","beacon1","37","-100","2023-04-11 21:49:45","b9"
"621","172","beacon10","38","-98","2023-04-11 21:49:48","b9"
"622","173","beacon2","39","-88","2023-04-11 21:49:50","b9"
"623","173","beacon10","38","-95","2023-04-11 21:49:51","b9"
"624","173","beacon1","38","-102","2023-04-11 21:49:52","b9"
"625","173","beacon3","38","-99","2023-04-11 21:49:52","b9"
"626","174","beacon10","37","-98","2023-04-11 21:49:56","b9"
"627","174","beacon1","38","-96","2023-04-11 21:49:56","b9"
"628","174","beacon2","39","-81","2023-04-11 21:49:56","b9"
"629","175","beacon1","38","-95","2023-04-11 21:50:02","b9"
"630","175","beacon10","38","-100","2023-04-11 21:50:03","b9"
"631","175","beacon2","37","-76","2023-04-11 21:50:03","b9"
"632","175","beacon3","38","-100","2023-04-11 21:50:06","b9"
"633","176","beacon2","39","-75","2023-04-11 21:50:09","b9"
"634","176","beacon10","38","-97","2023-04-11 21:50:09","b9"
"635","176","beacon1","37","-95","2023-04-11 21:50:09","b9"
"636","176","beacon2","38","-82","2023-04-11 21:50:11","b9"
"637","176","beacon1","38","-98","2023-04-11 21:50:11","b9"
"638","176","beacon10","38","-101","2023-04-11 21:50:12","b9"
"639","177","beacon2","39","-90","2023-04-11 21:50:15","b9"
"640","177","beacon10","38","-98","2023-04-11 21:50:15","b9"
"641","177","beacon1","38","-102","2023-04-11 21:50:16","b9"
"642","178","beacon1","38","-96","2023-04-11 21:50:20","b9"
"643","178","beacon2","39","-86","2023-04-11 21:50:20","b9"
"644","178","beacon10","38","-100","2023-04-11 21:50:21","b9"
"645","179","beacon10","37","-99","2023-04-11 21:50:26","b9"
"646","179","beacon2","39","-84","2023-04-11 21:50:27","b9"
"647","179","beacon1","38","-99","2023-04-11 21:50:27","b9"
"648","180","beacon10","37","-97","2023-04-11 21:50:32","b9"
"649","180","beacon1","38","-103","2023-04-11 21:50:32","b9"
"650","180","beacon2","37","-78","2023-04-11 21:50:33","b9"
"874","181","beacon1","37","-79","2023-04-12 01:05:44","be1"
"875","181","beacon2","37","-97","2023-04-12 01:05:44","be1"
"876","181","beacon10","38","-92","2023-04-12 01:05:45","be1"
"877","182","beacon2","37","-94","2023-04-12 01:05:50","be1"
"878","182","beacon1","37","-81","2023-04-12 01:05:50","be1"
"879","182","beacon10","37","-96","2023-04-12 01:05:51","be1"
"880","183","beacon2","37","-98","2023-04-12 01:05:56","be1"
"881","183","beacon10","38","-97","2023-04-12 01:05:56","be1"
"882","183","beacon1","37","-76","2023-04-12 01:05:56","be1"
"883","184","beacon10","37","-92","2023-04-12 01:06:03","be1"
"884","184","beacon1","37","-77","2023-04-12 01:06:03","be1"
"885","184","beacon2","37","-97","2023-04-12 01:06:03","be1"
"886","185","beacon10","37","-95","2023-04-12 01:06:08","be1"
"887","185","beacon1","39","-79","2023-04-12 01:06:08","be1"
"888","185","beacon2","37","-97","2023-04-12 01:06:11","be1"
"889","186","beacon1","37","-85","2023-04-12 01:06:14","be1"
"890","186","beacon2","37","-99","2023-04-12 01:06:14","be1"
"891","186","beacon10","37","-97","2023-04-12 01:06:17","be1"
"892","187","beacon10","38","-98","2023-04-12 01:06:22","be1"
"893","187","beacon1","37","-80","2023-04-12 01:06:22","be1"
"894","187","beacon2","37","-97","2023-04-12 01:06:22","be1"
"895","188","beacon2","37","-98","2023-04-12 01:06:26","be1"
"896","188","beacon1","37","-77","2023-04-12 01:06:26","be1"
"897","188","beacon10","37","-97","2023-04-12 01:06:27","be1"
"898","189","beacon1","37","-76","2023-04-12 01:06:32","be1"
"899","189","beacon2","37","-98","2023-04-12 01:06:32","be1"
"900","189","beacon10","37","-94","2023-04-12 01:06:33","be1"
"901","190","beacon10","38","-96","2023-04-12 01:06:38","be1"
"902","190","beacon1","37","-74","2023-04-12 01:06:38","be1"
"903","190","beacon2","37","-97","2023-04-12 01:06:38","be1"
"904","191","beacon1","39","-77","2023-04-12 01:06:44","be1"
"905","191","beacon2","37","-97","2023-04-12 01:06:44","be1"
"906","191","beacon10","37","-94","2023-04-12 01:06:45","be1"
"907","191","beacon1","39","-80","2023-04-12 01:06:46","be1"
"908","191","beacon2","37","-98","2023-04-12 01:06:46","be1"
"909","191","beacon10","37","-93","2023-04-12 01:06:46","be1"
"910","192","beacon1","37","-74","2023-04-12 01:06:50","be1"
"911","192","beacon2","37","-92","2023-04-12 01:06:50","be1"
"912","192","beacon10","37","-95","2023-04-12 01:06:51","be1"
"913","193","beacon2","37","-91","2023-04-12 01:06:56","be1"
"914","193","beacon1","37","-81","2023-04-12 01:06:56","be1"
"915","193","beacon10","37","-98","2023-04-12 01:06:57","be1"
"916","194","beacon1","39","-78","2023-04-12 01:07:03","be1"
"917","194","beacon2","37","-96","2023-04-12 01:07:03","be1"
"918","194","beacon10","37","-91","2023-04-12 01:07:04","be1"
"919","195","beacon2","37","-97","2023-04-12 01:07:08","be1"
"920","195","beacon1","37","-80","2023-04-12 01:07:08","be1"
"921","195","beacon10","37","-95","2023-04-12 01:07:09","be1"
"922","196","beacon10","38","-96","2023-04-12 01:07:15","be1"
"923","196","beacon2","37","-90","2023-04-12 01:07:15","be1"
"924","196","beacon1","37","-78","2023-04-12 01:07:15","be1"
"925","197","beacon1","37","-82","2023-04-12 01:07:20","be1"
"926","197","beacon2","37","-90","2023-04-12 01:07:20","be1"
"927","197","beacon10","37","-93","2023-04-12 01:07:21","be1"
"928","198","beacon2","37","-93","2023-04-12 01:07:26","be1"
"929","198","beacon1","37","-80","2023-04-12 01:07:27","be1"
"930","198","beacon10","37","-97","2023-04-12 01:07:29","be1"
"931","199","beacon10","38","-95","2023-04-12 01:07:32","be1"
"932","199","beacon1","37","-72","2023-04-12 01:07:32","be1"
"933","199","beacon2","37","-96","2023-04-12 01:07:32","be1"
"934","200","beacon1","39","-79","2023-04-12 01:07:56","be1"
"935","200","beacon2","37","-96","2023-04-12 01:07:56","be1"
"936","200","beacon10","38","-99","2023-04-12 01:07:56","be1"
"937","201","beacon10","37","-92","2023-04-12 01:08:07","be2"
"938","201","beacon1","38","-80","2023-04-12 01:08:07","be2"
"939","201","beacon2","37","-94","2023-04-12 01:08:07","be2"
"940","201","beacon1","38","-85","2023-04-12 01:08:09","be2"
"941","201","beacon2","38","-89","2023-04-12 01:08:09","be2"
"942","202","beacon10","37","-90","2023-04-12 01:08:15","be2"
"943","202","beacon1","38","-83","2023-04-12 01:08:15","be2"
"944","202","beacon4","38","-96","2023-04-12 01:08:15","be2"
"945","202","beacon2","37","-94","2023-04-12 01:08:15","be2"
"946","203","beacon10","37","-90","2023-04-12 01:08:18","be2"
"947","203","beacon4","38","-99","2023-04-12 01:08:18","be2"
"948","203","beacon1","37","-84","2023-04-12 01:08:20","be2"
"949","203","beacon2","37","-91","2023-04-12 01:08:20","be2"
"950","204","beacon10","37","-100","2023-04-12 01:08:24","be2"
"951","204","beacon4","38","-97","2023-04-12 01:08:26","be2"
"952","204","beacon1","37","-92","2023-04-12 01:08:26","be2"
"953","204","beacon2","37","-88","2023-04-12 01:08:26","be2"
"954","205","beacon10","37","-96","2023-04-12 01:08:30","be2"
"955","205","beacon1","38","-83","2023-04-12 01:08:30","be2"
"956","205","beacon4","38","-95","2023-04-12 01:08:30","be2"
"957","205","beacon2","37","-89","2023-04-12 01:08:31","be2"
"958","206","beacon10","37","-95","2023-04-12 01:08:36","be2"
"959","206","beacon1","39","-82","2023-04-12 01:08:36","be2"
"960","206","beacon2","37","-94","2023-04-12 01:08:37","be2"
"961","207","beacon10","37","-99","2023-04-12 01:08:42","be2"
"962","207","beacon2","37","-91","2023-04-12 01:08:42","be2"
"963","207","beacon1","37","-81","2023-04-12 01:08:42","be2"
"964","208","beacon1","39","-80","2023-04-12 01:08:51","be2"
"965","208","beacon10","38","-98","2023-04-12 01:08:51","be2"
"966","208","beacon2","38","-88","2023-04-12 01:08:51","be2"
"967","209","beacon10","37","-95","2023-04-12 01:08:54","be2"
"968","209","beacon4","38","-101","2023-04-12 01:08:54","be2"
"969","209","beacon1","37","-80","2023-04-12 01:08:55","be2"
"970","209","beacon2","37","-92","2023-04-12 01:08:55","be2"
"971","210","beacon1","39","-77","2023-04-12 01:09:00","be2"
"972","210","beacon10","38","-96","2023-04-12 01:09:00","be2"
